Id;Heure
63;11 mars 17, 17:21
63;11 mars 17, 17:22
70;12 mars 17, 11:27
58;12 mars 17, 15:56
47;12 mars 17, 17:44
47;12 mars 17, 17:44
47;12 mars 17, 17:45
47;12 mars 17, 17:46
47;12 mars 17, 17:46
47;12 mars 17, 17:46
54;12 mars 17, 19:22
42;12 mars 17, 20:51
64;12 mars 17, 22:41
78;13 mars 17, 09:23
75;13 mars 17, 09:35
75;13 mars 17, 09:36
75;13 mars 17, 09:37
75;13 mars 17, 09:38
75;13 mars 17, 09:38
75;13 mars 17, 09:38
75;13 mars 17, 09:39
39;13 mars 17, 10:09
39;13 mars 17, 10:12
39;13 mars 17, 10:12
39;13 mars 17, 10:12
39;13 mars 17, 10:12
39;13 mars 17, 10:12
39;13 mars 17, 10:12
78;13 mars 17, 10:47
51;13 mars 17, 15:57
51;13 mars 17, 15:57
12;13 mars 17, 16:51
12;13 mars 17, 16:51
30;13 mars 17, 17:17
30;13 mars 17, 17:18
42;13 mars 17, 17:56
42;13 mars 17, 17:57
42;13 mars 17, 17:57
42;13 mars 17, 17:57
4;13 mars 17, 18:42
25;13 mars 17, 19:00
25;13 mars 17, 19:05
25;13 mars 17, 19:05
25;13 mars 17, 19:05
25;13 mars 17, 19:05
25;13 mars 17, 19:05
25;13 mars 17, 19:05
25;13 mars 17, 19:05
12;13 mars 17, 19:22
12;13 mars 17, 19:22
12;13 mars 17, 19:22
12;13 mars 17, 19:22
51;13 mars 17, 19:27
51;13 mars 17, 19:28
51;13 mars 17, 19:28
51;13 mars 17, 19:28
80;13 mars 17, 19:34
80;13 mars 17, 19:34
12;13 mars 17, 19:35
12;13 mars 17, 19:35
12;13 mars 17, 19:35
80;13 mars 17, 19:36
80;13 mars 17, 19:36
80;13 mars 17, 19:36
80;13 mars 17, 19:38
80;13 mars 17, 19:38
80;13 mars 17, 19:38
62;13 mars 17, 19:47
46;13 mars 17, 19:48
63;13 mars 17, 19:53
63;13 mars 17, 19:54
63;13 mars 17, 19:54
63;13 mars 17, 19:54
11;13 mars 17, 19:56
11;13 mars 17, 19:57
11;13 mars 17, 19:57
11;13 mars 17, 19:57
46;13 mars 17, 19:57
6;13 mars 17, 20:01
6;13 mars 17, 20:01
6;13 mars 17, 20:08
6;13 mars 17, 20:08
6;13 mars 17, 20:08
61;13 mars 17, 20:46
61;13 mars 17, 20:47
61;13 mars 17, 20:47
61;13 mars 17, 20:47
61;13 mars 17, 20:47
61;13 mars 17, 20:47
17;13 mars 17, 20:54
17;13 mars 17, 20:55
17;13 mars 17, 20:55
17;13 mars 17, 20:55
58;13 mars 17, 20:55
66;13 mars 17, 20:55
66;13 mars 17, 20:56
58;13 mars 17, 20:57
58;13 mars 17, 20:57
58;13 mars 17, 20:57
66;13 mars 17, 20:57
66;13 mars 17, 20:58
66;13 mars 17, 20:58
66;13 mars 17, 20:58
73;13 mars 17, 21:04
30;13 mars 17, 21:04
30;13 mars 17, 21:04
30;13 mars 17, 21:05
73;13 mars 17, 21:07
73;13 mars 17, 21:07
73;13 mars 17, 21:07
30;13 mars 17, 21:13
30;13 mars 17, 21:13
30;13 mars 17, 21:13
30;13 mars 17, 21:13
10;13 mars 17, 21:16
10;13 mars 17, 21:17
10;13 mars 17, 21:17
10;13 mars 17, 21:17
10;13 mars 17, 21:17
10;13 mars 17, 21:19
78;13 mars 17, 21:20
78;13 mars 17, 21:20
21;13 mars 17, 21:25
21;13 mars 17, 21:25
21;13 mars 17, 21:25
21;13 mars 17, 21:25
66;13 mars 17, 21:26
66;13 mars 17, 21:26
66;13 mars 17, 21:26
21;13 mars 17, 21:30
21;13 mars 17, 21:30
21;13 mars 17, 21:30
56;13 mars 17, 21:31
70;13 mars 17, 21:33
56;13 mars 17, 21:34
56;13 mars 17, 21:34
56;13 mars 17, 21:34
70;13 mars 17, 21:36
70;13 mars 17, 21:36
70;13 mars 17, 21:36
10;13 mars 17, 21:37
10;13 mars 17, 21:37
10;13 mars 17, 21:37
46;13 mars 17, 21:46
38;13 mars 17, 21:51
38;13 mars 17, 21:53
38;13 mars 17, 21:53
38;13 mars 17, 21:53
64;13 mars 17, 21:53
18;13 mars 17, 22:01
18;13 mars 17, 22:03
18;13 mars 17, 22:03
18;13 mars 17, 22:03
64;13 mars 17, 22:04
64;13 mars 17, 22:04
64;13 mars 17, 22:04
4;13 mars 17, 22:05
4;13 mars 17, 22:12
4;13 mars 17, 22:13
4;13 mars 17, 22:13
4;13 mars 17, 22:13
48;13 mars 17, 22:14
48;13 mars 17, 22:14
48;13 mars 17, 22:14
78;13 mars 17, 22:25
78;13 mars 17, 22:26
78;13 mars 17, 22:26
48;13 mars 17, 22:26
48;13 mars 17, 22:26
48;13 mars 17, 22:26
78;13 mars 17, 22:26
78;13 mars 17, 22:26
78;13 mars 17, 22:26
38;13 mars 17, 22:29
38;13 mars 17, 22:30
38;13 mars 17, 22:30
38;13 mars 17, 22:30
55;13 mars 17, 22:34
44;13 mars 17, 22:50
44;13 mars 17, 22:51
44;13 mars 17, 22:51
44;13 mars 17, 22:51
54;13 mars 17, 23:09
54;13 mars 17, 23:10
54;13 mars 17, 23:10
54;13 mars 17, 23:10
37;14 mars 17, 02:07
37;14 mars 17, 02:08
37;14 mars 17, 02:08
37;14 mars 17, 02:08
62;14 mars 17, 08:07
63;14 mars 17, 09:19
71;14 mars 17, 10:13
71;14 mars 17, 10:13
71;14 mars 17, 10:14
71;14 mars 17, 10:14
37;14 mars 17, 10:16
71;14 mars 17, 10:19
71;14 mars 17, 10:19
71;14 mars 17, 10:20
71;14 mars 17, 10:22
62;14 mars 17, 10:49
51;14 mars 17, 11:13
4;14 mars 17, 18:49
4;14 mars 17, 18:50
4;14 mars 17, 18:50
4;14 mars 17, 18:50
4;14 mars 17, 18:50
64;14 mars 17, 19:16
64;14 mars 17, 19:17
64;14 mars 17, 19:17
64;14 mars 17, 19:21
6;14 mars 17, 19:54
42;15 mars 17, 10:43
57;15 mars 17, 11:00
57;15 mars 17, 11:01
10;15 mars 17, 15:19
10;15 mars 17, 15:19
10;15 mars 17, 15:19
51;15 mars 17, 15:20
10;15 mars 17, 15:20
10;15 mars 17, 15:21
57;15 mars 17, 19:43
57;15 mars 17, 19:43
57;15 mars 17, 19:44
57;15 mars 17, 19:44
4;16 mars 17, 08:27
51;16 mars 17, 08:42
4;16 mars 17, 09:56
58;16 mars 17, 09:56
58;16 mars 17, 09:56
58;16 mars 17, 09:58
62;16 mars 17, 10:32
73;16 mars 17, 14:29
73;16 mars 17, 14:35
73;16 mars 17, 14:35
73;16 mars 17, 14:35
75;16 mars 17, 15:41
75;16 mars 17, 15:42
75;16 mars 17, 15:42
78;16 mars 17, 18:19
78;16 mars 17, 18:19
78;16 mars 17, 18:26
78;16 mars 17, 18:26
78;16 mars 17, 18:26
78;16 mars 17, 18:27
78;16 mars 17, 18:29
78;16 mars 17, 18:29
78;16 mars 17, 18:29
18;16 mars 17, 20:43
21;16 mars 17, 20:57
21;16 mars 17, 20:57
21;16 mars 17, 20:58
21;16 mars 17, 20:59
71;17 mars 17, 07:53
71;17 mars 17, 07:54
71;17 mars 17, 07:54
55;17 mars 17, 08:01
55;17 mars 17, 08:01
54;17 mars 17, 08:03
78;17 mars 17, 08:07
51;17 mars 17, 08:10
44;17 mars 17, 08:11
66;17 mars 17, 08:15
30;17 mars 17, 08:15
47;17 mars 17, 08:16
78;17 mars 17, 08:16
47;17 mars 17, 08:18
71;17 mars 17, 08:18
58;17 mars 17, 08:18
66;17 mars 17, 08:19
78;17 mars 17, 08:19
55;17 mars 17, 08:19
18;17 mars 17, 08:19
55;17 mars 17, 08:20
55;17 mars 17, 08:20
55;17 mars 17, 08:20
18;17 mars 17, 08:20
62;17 mars 17, 08:20
62;17 mars 17, 08:20
71;17 mars 17, 08:21
71;17 mars 17, 08:21
71;17 mars 17, 08:21
62;17 mars 17, 08:21
62;17 mars 17, 08:21
62;17 mars 17, 08:21
62;17 mars 17, 08:22
64;17 mars 17, 08:23
58;17 mars 17, 08:23
62;17 mars 17, 08:23
42;17 mars 17, 08:23
62;17 mars 17, 08:24
62;17 mars 17, 08:24
62;17 mars 17, 08:24
58;17 mars 17, 08:27
37;17 mars 17, 08:29
10;17 mars 17, 08:30
10;17 mars 17, 08:32
73;17 mars 17, 08:33
37;17 mars 17, 08:35
73;17 mars 17, 08:49
73;17 mars 17, 08:49
46;17 mars 17, 09:39
46;17 mars 17, 09:41
46;17 mars 17, 09:41
46;17 mars 17, 09:41
36;17 mars 17, 13:05
36;17 mars 17, 13:05
11;17 mars 17, 13:07
38;17 mars 17, 15:14
80;17 mars 17, 16:39
80;17 mars 17, 16:40
80;17 mars 17, 16:40
75;17 mars 17, 18:24
54;17 mars 17, 18:38
54;17 mars 17, 18:38
55;17 mars 17, 19:01
55;17 mars 17, 19:01
55;17 mars 17, 19:01
55;17 mars 17, 19:01
69;18 mars 17, 12:37
69;18 mars 17, 12:38
69;18 mars 17, 12:43
69;18 mars 17, 12:43
69;18 mars 17, 12:45
69;18 mars 17, 12:45
69;18 mars 17, 12:45
69;18 mars 17, 12:45
69;18 mars 17, 12:46
69;18 mars 17, 12:46
4;18 mars 17, 18:35
4;18 mars 17, 18:35
4;18 mars 17, 18:35
60;19 mars 17, 01:27
60;19 mars 17, 01:28
64;20 mars 17, 20:15
64;20 mars 17, 20:15
64;20 mars 17, 20:15
64;20 mars 17, 20:17
64;20 mars 17, 20:17
64;20 mars 17, 20:17
75;21 mars 17, 08:53
75;21 mars 17, 08:53
4;22 mars 17, 17:46
51;23 mars 17, 09:08
51;23 mars 17, 09:22
51;23 mars 17, 09:22
51;23 mars 17, 09:22
4;23 mars 17, 09:28
4;23 mars 17, 09:28
4;23 mars 17, 09:28
4;23 mars 17, 09:28
66;23 mars 17, 09:53
66;23 mars 17, 09:53
66;23 mars 17, 09:53
66;23 mars 17, 09:53
66;23 mars 17, 10:02
66;23 mars 17, 10:02
66;23 mars 17, 10:02
66;23 mars 17, 10:02
70;23 mars 17, 13:59
70;23 mars 17, 13:59
70;23 mars 17, 13:59
70;23 mars 17, 14:07
30;23 mars 17, 14:16
30;23 mars 17, 14:16
17;23 mars 17, 20:36
4;24 mars 17, 08:09
17;24 mars 17, 16:21
17;24 mars 17, 16:22
17;24 mars 17, 16:22
17;24 mars 17, 16:22
63;25 mars 17, 17:19
63;25 mars 17, 17:22
63;25 mars 17, 17:22
63;25 mars 17, 17:22
75;25 mars 17, 19:37
75;25 mars 17, 19:49
75;25 mars 17, 19:49
75;25 mars 17, 19:49
55;26 mars 17, 12:56
2;27 mars 17, 09:27
73;27 mars 17, 11:56
73;27 mars 17, 16:11
73;27 mars 17, 16:13
73;27 mars 17, 16:13
73;27 mars 17, 16:13
6;27 mars 17, 16:34
62;27 mars 17, 18:45
62;27 mars 17, 18:45
62;27 mars 17, 18:45
62;27 mars 17, 18:45
2;28 mars 17, 14:22
78;28 mars 17, 21:24
38;28 mars 17, 22:31
48;29 mars 17, 01:18
48;29 mars 17, 01:18
38;29 mars 17, 08:50
51;29 mars 17, 14:20
51;29 mars 17, 14:20
51;29 mars 17, 15:47
24;31 mars 17, 10:20
10;31 mars 17, 10:20
42;31 mars 17, 10:25
12;31 mars 17, 10:25
51;31 mars 17, 10:26
2;31 mars 17, 10:26
57;31 mars 17, 10:27
38;31 mars 17, 10:28
75;31 mars 17, 10:31
54;31 mars 17, 10:31
55;31 mars 17, 10:32
42;31 mars 17, 10:35
38;31 mars 17, 10:36
21;31 mars 17, 10:36
9;31 mars 17, 10:38
9;31 mars 17, 10:38
9;31 mars 17, 10:38
30;31 mars 17, 10:41
30;31 mars 17, 10:53
30;31 mars 17, 10:53
61;31 mars 17, 10:54
30;31 mars 17, 11:03
30;31 mars 17, 11:03
64;31 mars 17, 11:05
64;31 mars 17, 11:05
75;31 mars 17, 11:21
75;31 mars 17, 11:21
73;31 mars 17, 11:33
73;31 mars 17, 11:33
73;31 mars 17, 11:33
73;31 mars 17, 11:33
56;31 mars 17, 11:34
56;31 mars 17, 11:34
51;31 mars 17, 13:07
30;31 mars 17, 13:08
46;31 mars 17, 13:16
54;31 mars 17, 13:17
60;31 mars 17, 13:18
38;31 mars 17, 14:18
30;31 mars 17, 14:20
30;31 mars 17, 14:20
30;31 mars 17, 14:20
42;31 mars 17, 15:07
44;31 mars 17, 15:24
44;31 mars 17, 15:25
70;31 mars 17, 15:44
70;31 mars 17, 15:45
2;31 mars 17, 15:46
70;31 mars 17, 15:48
42;31 mars 17, 16:12
12;2 avril 17, 15:53
12;2 avril 17, 15:57
70;2 avril 17, 18:02
70;2 avril 17, 18:03
70;2 avril 17, 18:03
47;3 avril 17, 12:59
47;3 avril 17, 12:59
55;3 avril 17, 18:06
55;3 avril 17, 18:08
63;3 avril 17, 18:24
63;3 avril 17, 18:24
58;3 avril 17, 18:55
58;3 avril 17, 18:55
11;3 avril 17, 19:49
11;3 avril 17, 19:49
11;3 avril 17, 19:49
44;3 avril 17, 21:39
44;3 avril 17, 21:39
10;4 avril 17, 10:27
10;4 avril 17, 10:27
38;5 avril 17, 19:39
38;5 avril 17, 19:40
4;6 avril 17, 10:23
4;6 avril 17, 10:23
2;7 avril 17, 13:19
2;7 avril 17, 13:20
62;7 avril 17, 13:31
12;7 avril 17, 15:24
12;7 avril 17, 15:24
12;7 avril 17, 16:31
12;7 avril 17, 16:31
54;9 avril 17, 19:46
54;9 avril 17, 19:46
78;10 avril 17, 10:57
70;11 avril 17, 09:08
70;11 avril 17, 09:08
70;11 avril 17, 09:11
70;11 avril 17, 09:11
70;11 avril 17, 09:11
70;11 avril 17, 09:33
70;11 avril 17, 09:42
70;11 avril 17, 14:14
70;11 avril 17, 14:15
70;11 avril 17, 14:15
71;11 avril 17, 15:15
64;11 avril 17, 18:42
64;11 avril 17, 18:43
64;11 avril 17, 18:53
64;11 avril 17, 18:53
64;11 avril 17, 18:53
64;11 avril 17, 18:53
64;11 avril 17, 18:53
64;11 avril 17, 18:54
9;12 avril 17, 09:56
9;12 avril 17, 09:56
31;12 avril 17, 10:06
31;12 avril 17, 11:10
78;12 avril 17, 11:41
78;12 avril 17, 11:41
31;12 avril 17, 12:22
38;13 avril 17, 13:31
38;13 avril 17, 13:31
6;13 avril 17, 15:51
6;13 avril 17, 15:52
6;13 avril 17, 15:52
30;13 avril 17, 18:13
30;13 avril 17, 18:13
30;13 avril 17, 18:13
30;13 avril 17, 18:13
30;13 avril 17, 18:14
30;13 avril 17, 18:14
30;13 avril 17, 18:15
30;13 avril 17, 18:23
30;13 avril 17, 18:23
30;13 avril 17, 18:23
30;13 avril 17, 18:23
17;13 avril 17, 18:49
30;13 avril 17, 18:52
31;13 avril 17, 21:23
31;13 avril 17, 21:23
80;14 avril 17, 11:51
80;14 avril 17, 11:51
80;14 avril 17, 11:51
47;14 avril 17, 15:30
6;14 avril 17, 15:52
11;15 avril 17, 10:58
11;15 avril 17, 10:59
56;16 avril 17, 13:24
56;16 avril 17, 13:28
25;16 avril 17, 15:31
25;16 avril 17, 15:31
25;16 avril 17, 15:32
10;16 avril 17, 15:36
10;16 avril 17, 15:36
30;16 avril 17, 15:36
10;16 avril 17, 15:36
10;16 avril 17, 15:36
38;16 avril 17, 16:31
38;16 avril 17, 16:31
38;16 avril 17, 16:32
38;16 avril 17, 16:33
38;16 avril 17, 16:33
38;16 avril 17, 16:34
56;16 avril 17, 18:50
56;16 avril 17, 18:50
55;17 avril 17, 10:02
55;17 avril 17, 14:20
55;17 avril 17, 14:21
55;17 avril 17, 14:21
55;17 avril 17, 14:21
11;17 avril 17, 16:08
11;17 avril 17, 16:09
12;17 avril 17, 16:46
12;17 avril 17, 16:46
12;17 avril 17, 16:59
12;17 avril 17, 16:59
12;17 avril 17, 16:59
12;17 avril 17, 17:00
12;17 avril 17, 17:00
12;17 avril 17, 17:00
12;17 avril 17, 17:07
12;17 avril 17, 17:07
12;17 avril 17, 19:10
12;17 avril 17, 19:10
12;17 avril 17, 19:10
58;18 avril 17, 13:55
58;18 avril 17, 13:55
58;18 avril 17, 13:55
58;18 avril 17, 14:00
58;18 avril 17, 14:00
12;18 avril 17, 16:26
9;18 avril 17, 20:26
9;18 avril 17, 20:27
9;18 avril 17, 20:27
9;18 avril 17, 20:27
9;18 avril 17, 20:28
9;18 avril 17, 20:28
9;18 avril 17, 20:30
9;18 avril 17, 20:43
9;18 avril 17, 20:44
9;18 avril 17, 20:44
6;18 avril 17, 20:44
6;18 avril 17, 20:44
6;18 avril 17, 20:45
6;18 avril 17, 20:45
6;19 avril 17, 15:07
4;19 avril 17, 16:26
4;19 avril 17, 16:26
4;19 avril 17, 16:27
4;19 avril 17, 16:27
4;19 avril 17, 16:28
60;20 avril 17, 15:57
55;20 avril 17, 16:11
55;20 avril 17, 16:12
2;20 avril 17, 16:52
11;20 avril 17, 18:06
11;20 avril 17, 18:06
11;20 avril 17, 18:08
11;20 avril 17, 18:08
11;20 avril 17, 18:09
11;20 avril 17, 18:09
11;20 avril 17, 18:10
11;20 avril 17, 18:21
21;20 avril 17, 20:17
21;20 avril 17, 20:18
21;20 avril 17, 20:18
18;20 avril 17, 21:48
18;20 avril 17, 21:48
18;20 avril 17, 21:48
18;20 avril 17, 21:48
18;20 avril 17, 21:49
18;20 avril 17, 21:52
18;20 avril 17, 21:52
51;20 avril 17, 22:08
51;20 avril 17, 22:09
51;20 avril 17, 22:22
51;20 avril 17, 22:22
51;20 avril 17, 22:23
51;20 avril 17, 22:40
2;21 avril 17, 01:40
2;21 avril 17, 01:40
2;21 avril 17, 01:41
2;21 avril 17, 01:42
47;21 avril 17, 03:45
11;21 avril 17, 04:06
47;21 avril 17, 04:42
47;21 avril 17, 04:42
47;21 avril 17, 04:42
47;21 avril 17, 04:42
47;21 avril 17, 04:42
47;21 avril 17, 04:43
47;21 avril 17, 04:43
47;21 avril 17, 04:43
21;21 avril 17, 11:30
21;21 avril 17, 11:32
21;21 avril 17, 11:33
21;21 avril 17, 11:35
21;21 avril 17, 11:35
21;21 avril 17, 11:35
21;21 avril 17, 11:35
21;21 avril 17, 11:46
21;21 avril 17, 11:46
31;21 avril 17, 13:38
31;21 avril 17, 13:39
31;21 avril 17, 13:39
58;21 avril 17, 16:15
10;21 avril 17, 16:16
58;21 avril 17, 16:16
58;21 avril 17, 16:16
58;21 avril 17, 16:17
58;21 avril 17, 16:17
58;21 avril 17, 16:17
58;21 avril 17, 16:17
58;21 avril 17, 16:18
58;21 avril 17, 16:18
10;21 avril 17, 16:18
58;21 avril 17, 16:19
10;21 avril 17, 16:19
10;21 avril 17, 16:19
58;21 avril 17, 16:20
58;21 avril 17, 16:20
58;21 avril 17, 16:21
58;21 avril 17, 16:21
58;21 avril 17, 16:21
30;21 avril 17, 17:43
30;21 avril 17, 18:03
30;21 avril 17, 18:03
30;21 avril 17, 18:07
17;21 avril 17, 18:29
17;21 avril 17, 18:30
30;21 avril 17, 18:53
30;21 avril 17, 21:20
30;21 avril 17, 21:57
30;21 avril 17, 21:57
66;21 avril 17, 22:00
66;21 avril 17, 22:00
66;21 avril 17, 22:00
31;22 avril 17, 11:17
31;22 avril 17, 11:17
63;22 avril 17, 12:07
63;22 avril 17, 12:07
63;22 avril 17, 12:08
47;22 avril 17, 13:36
47;22 avril 17, 13:50
44;22 avril 17, 14:39
44;22 avril 17, 14:43
44;22 avril 17, 14:43
44;22 avril 17, 14:50
47;22 avril 17, 15:54
66;22 avril 17, 16:00
66;22 avril 17, 16:00
66;22 avril 17, 16:01
66;22 avril 17, 16:08
31;22 avril 17, 16:14
4;22 avril 17, 16:15
4;22 avril 17, 16:15
4;22 avril 17, 16:15
4;22 avril 17, 16:16
44;22 avril 17, 17:23
44;22 avril 17, 17:24
44;22 avril 17, 17:24
44;22 avril 17, 17:25
4;22 avril 17, 17:30
44;22 avril 17, 17:49
44;22 avril 17, 17:49
44;22 avril 17, 17:49
44;22 avril 17, 17:49
46;22 avril 17, 17:50
42;22 avril 17, 18:11
80;22 avril 17, 18:17
80;22 avril 17, 18:17
63;22 avril 17, 18:52
63;22 avril 17, 18:52
66;22 avril 17, 19:37
66;22 avril 17, 19:38
64;22 avril 17, 19:47
64;22 avril 17, 19:47
64;22 avril 17, 19:48
64;22 avril 17, 19:48
64;22 avril 17, 19:52
64;22 avril 17, 19:52
64;22 avril 17, 19:54
64;22 avril 17, 20:05
44;22 avril 17, 22:06
11;22 avril 17, 22:25
11;22 avril 17, 22:25
62;22 avril 17, 22:39
62;22 avril 17, 22:40
73;22 avril 17, 23:37
63;22 avril 17, 23:47
47;23 avril 17, 00:46
47;23 avril 17, 00:57
11;23 avril 17, 01:38
56;23 avril 17, 10:45
56;23 avril 17, 10:45
56;23 avril 17, 11:05
25;23 avril 17, 11:55
78;23 avril 17, 12:33
78;23 avril 17, 12:34
70;23 avril 17, 13:45
70;23 avril 17, 13:45
70;23 avril 17, 13:45
70;23 avril 17, 13:45
25;23 avril 17, 14:00
25;23 avril 17, 14:00
25;23 avril 17, 14:00
25;23 avril 17, 14:00
25;23 avril 17, 14:00
25;23 avril 17, 14:00
56;23 avril 17, 16:14
56;23 avril 17, 16:14
56;23 avril 17, 16:15
30;23 avril 17, 17:24
30;23 avril 17, 17:25
30;23 avril 17, 17:27
30;23 avril 17, 17:28
30;23 avril 17, 17:28
30;23 avril 17, 17:29
30;23 avril 17, 17:30
30;23 avril 17, 17:30
21;23 avril 17, 17:39
21;23 avril 17, 17:39
21;23 avril 17, 17:40
21;23 avril 17, 17:42
21;23 avril 17, 17:44
62;23 avril 17, 18:51
62;23 avril 17, 18:51
11;23 avril 17, 18:59
11;23 avril 17, 19:04
11;23 avril 17, 19:04
11;23 avril 17, 19:06
51;23 avril 17, 20:13
6;23 avril 17, 21:21
44;23 avril 17, 21:52
44;23 avril 17, 21:52
11;23 avril 17, 22:34
11;23 avril 17, 22:34
11;23 avril 17, 22:35
11;23 avril 17, 22:37
11;23 avril 17, 22:37
11;23 avril 17, 22:43
11;23 avril 17, 22:43
11;23 avril 17, 22:43
11;23 avril 17, 22:43
11;23 avril 17, 22:43
11;23 avril 17, 22:46
11;23 avril 17, 22:49
11;23 avril 17, 22:49
11;23 avril 17, 22:52
11;23 avril 17, 22:53
64;23 avril 17, 22:57
64;23 avril 17, 22:57
64;23 avril 17, 22:57
64;23 avril 17, 22:58
2;23 avril 17, 23:37
42;23 avril 17, 23:50
64;23 avril 17, 23:54
11;24 avril 17, 00:01
47;24 avril 17, 00:02
11;24 avril 17, 00:02
47;24 avril 17, 00:02
11;24 avril 17, 00:23
11;24 avril 17, 00:23
11;24 avril 17, 00:23
11;24 avril 17, 00:23
73;24 avril 17, 00:24
73;24 avril 17, 00:24
73;24 avril 17, 00:24
73;24 avril 17, 08:56
17;24 avril 17, 08:59
17;24 avril 17, 09:00
44;24 avril 17, 09:13
44;24 avril 17, 09:13
56;24 avril 17, 09:20
25;24 avril 17, 09:26
55;24 avril 17, 09:28
25;24 avril 17, 09:28
25;24 avril 17, 09:28
55;24 avril 17, 09:28
55;24 avril 17, 09:28
42;24 avril 17, 10:22
11;24 avril 17, 10:24
78;24 avril 17, 10:29
78;24 avril 17, 10:29
10;24 avril 17, 10:46
2;24 avril 17, 10:51
2;24 avril 17, 11:03
2;24 avril 17, 11:03
2;24 avril 17, 11:03
2;24 avril 17, 11:03
2;24 avril 17, 11:03
2;24 avril 17, 11:09
2;24 avril 17, 11:09
44;24 avril 17, 11:10
56;24 avril 17, 11:19
21;24 avril 17, 11:27
21;24 avril 17, 11:28
21;24 avril 17, 11:30
6;24 avril 17, 11:30
6;24 avril 17, 11:31
6;24 avril 17, 11:31
6;24 avril 17, 11:31
39;24 avril 17, 11:36
46;24 avril 17, 11:40
46;24 avril 17, 11:40
46;24 avril 17, 11:40
46;24 avril 17, 11:42
46;24 avril 17, 11:42
46;24 avril 17, 11:42
51;24 avril 17, 11:43
2;24 avril 17, 11:51
47;24 avril 17, 11:58
47;24 avril 17, 11:59
62;24 avril 17, 12:27
62;24 avril 17, 12:27
75;24 avril 17, 12:30
73;24 avril 17, 12:33
73;24 avril 17, 12:33
44;24 avril 17, 12:33
24;24 avril 17, 12:34
24;24 avril 17, 12:35
10;24 avril 17, 12:51
10;24 avril 17, 12:54
10;24 avril 17, 12:54
10;24 avril 17, 12:55
10;24 avril 17, 12:56
12;24 avril 17, 13:01
12;24 avril 17, 13:01
30;24 avril 17, 13:15
80;24 avril 17, 13:20
36;24 avril 17, 13:21
80;24 avril 17, 13:24
80;24 avril 17, 13:26
73;24 avril 17, 13:54
11;24 avril 17, 13:55
36;24 avril 17, 13:57
36;24 avril 17, 13:57
36;24 avril 17, 13:57
36;24 avril 17, 13:57
11;24 avril 17, 14:02
11;24 avril 17, 14:02
48;24 avril 17, 14:26
48;24 avril 17, 14:26
48;24 avril 17, 14:27
73;24 avril 17, 14:38
73;24 avril 17, 14:38
80;24 avril 17, 14:52
80;24 avril 17, 14:53
80;24 avril 17, 14:53
80;24 avril 17, 14:55
24;24 avril 17, 17:09
63;24 avril 17, 17:39
51;24 avril 17, 17:42
51;24 avril 17, 17:43
51;24 avril 17, 17:43
51;24 avril 17, 17:43
63;24 avril 17, 17:56
63;24 avril 17, 17:56
42;24 avril 17, 18:01
42;24 avril 17, 18:03
42;24 avril 17, 18:03
42;24 avril 17, 18:03
9;24 avril 17, 19:36
55;24 avril 17, 20:48
55;24 avril 17, 21:14
55;24 avril 17, 21:15
55;24 avril 17, 21:15
55;24 avril 17, 21:15
38;24 avril 17, 21:17
38;24 avril 17, 21:18
38;24 avril 17, 21:23
38;24 avril 17, 21:23
38;24 avril 17, 21:23
24;24 avril 17, 21:27
24;24 avril 17, 21:27
24;24 avril 17, 21:27
24;24 avril 17, 21:27
71;24 avril 17, 22:07
71;24 avril 17, 22:09
71;24 avril 17, 22:09
71;24 avril 17, 22:09
61;24 avril 17, 22:52
61;24 avril 17, 22:53
61;24 avril 17, 22:53
61;24 avril 17, 22:53
44;24 avril 17, 23:16
73;25 avril 17, 00:01
73;25 avril 17, 00:01
73;25 avril 17, 00:01
73;25 avril 17, 00:01
11;26 avril 17, 01:01
31;26 avril 17, 08:44
55;26 avril 17, 10:14
10;26 avril 17, 19:23
10;26 avril 17, 19:23
10;26 avril 17, 19:24
10;26 avril 17, 19:24
10;26 avril 17, 19:24
2;10 mai 17, 18:55
2;10 mai 17, 18:55
2;10 mai 17, 18:55
47;14 mai 17, 15:18
47;14 mai 17, 15:18
47;14 mai 17, 15:18
47;14 mai 17, 15:19
47;14 mai 17, 15:19
47;14 mai 17, 15:19
47;14 mai 17, 15:19
47;14 mai 17, 15:20
75;14 mai 17, 15:21
75;14 mai 17, 15:22
47;14 mai 17, 15:25
58;14 mai 17, 15:31
58;14 mai 17, 15:31
78;14 mai 17, 15:51
78;14 mai 17, 15:51
78;14 mai 17, 15:51
78;14 mai 17, 15:52
70;14 mai 17, 16:08
70;14 mai 17, 16:08
70;14 mai 17, 16:08
44;14 mai 17, 16:22
44;14 mai 17, 16:22
44;14 mai 17, 16:22
44;14 mai 17, 16:23
44;14 mai 17, 16:23
44;14 mai 17, 16:30
44;14 mai 17, 16:30
44;14 mai 17, 16:34
44;14 mai 17, 16:34
63;14 mai 17, 16:38
63;14 mai 17, 16:38
71;14 mai 17, 16:40
71;14 mai 17, 16:40
63;14 mai 17, 16:45
63;14 mai 17, 16:52
57;14 mai 17, 16:57
57;14 mai 17, 16:57
57;14 mai 17, 16:58
57;14 mai 17, 16:58
57;14 mai 17, 17:00
57;14 mai 17, 17:00
61;14 mai 17, 17:00
61;14 mai 17, 17:00
18;14 mai 17, 17:01
18;14 mai 17, 17:01
9;14 mai 17, 17:02
9;14 mai 17, 17:03
